"","lon","lat","HDS_richness","mean_QDS_turnover","mean_QDS_richness","Elevation","MAP","PDQ","Surface.T","NDVI","CEC","Clay","Soil.C","pH","rough_Elevation","rough_MAP","rough_PDQ","rough_Surface.T","rough_NDVI","rough_CEC","rough_Clay","rough_Soil.C","rough_pH"
"99",19.7,-33.9,1819,0.844555262539352,653.5,444.756803870243,424.435311495463,51.4000608161906,298.051354466231,40773942.1023965,14.6890982341766,27.1945646476746,70.3750403213501,59.0011068725586,131.258905086612,34.9676917921467,2.41006067836289,1.38761600096829,4951261.00823036,1.0270815287696,0.650221982532077,8.1537736468845,1.32829189724392
"100",20.2,-33.9,2122,0.795657794301564,841,427.76124540278,391.091066881816,64.5089357269848,298.510172930283,39675061.1111111,14.2756395244598,28.0722074699402,68.2433431243897,60.6141920852661,106.750772306741,40.6160198710877,7.23034162335349,1.16988125756475,4433319.95884767,0.923311816321479,0.698734664916992,6.52762023501926,1.25061542934842
"101",20.7,-33.9,1893,0.848727900750127,685.5,512.677107496037,449.009049809774,90.6601276705215,298.877512091503,37199743.872549,13.9810433673859,28.0986960983276,64.8702276802063,61.3118622589111,109.28928365281,37.3254092854629,5.06216060243171,1.34739583635923,4926087.81469373,0.844675413767497,0.798314611646864,6.34086623509725,1.51341766781277
"102",21.2,-33.9,1772,0.893680489239507,632.75,374.583725519939,397.20622127533,79.3979069211426,299.422127941176,36967143.0283224,12.3993846321106,29.1831798171997,61.8987545013428,61.3089270019531,83.0487066291449,30.3693921906271,4.36097643452602,1.15507988380538,5122512.98111832,0.933563742637634,0.599818986256917,8.30828999837239,1.62482526567247
"103",21.7,-33.9,869,0.963105101825469,250.75,353.640377496123,403.818871909248,79.1213637946855,298.34685157952,42500477.5054466,13.3696303272247,28.9236799049377,76.5974673461914,58.2335014724731,96.1075539910134,28.9369007477937,3.63198204196301,1.17398800532559,4688763.15359474,0.977603409555224,0.83513150744968,7.09010600407918,1.39671802096897
"104",22.2,-33.9,1692,0.867968410850746,599.5,400.728159060807,466.951096522459,93.9502129058222,297.576797614952,47873657.4952562,12.7974591506155,25.6238235631585,75.9830937435753,50.5722227147222,84.6294283727578,44.8973415145477,9.1016861049569,0.974527945908705,5410981.57109645,0.833195472600167,2.07179891019527,6.20763066625635,3.81011708211509
"105",22.7,-33.9,1696,0.865735073831978,593.5,467.550911953062,574.789487601885,121.718945733811,296.095745390297,56169735.7403469,14.2464050359504,22.6527899310915,83.6337888407153,43.3126218512117,102.180987695384,49.2623234061431,11.2569995213196,0.993519334404946,6191322.30334859,0.977510155417814,2.6857764813283,5.60609957014516,5.01089651149196
"106",23.2,-33.9,1392,0.828060997548066,521.5,493.138729969693,733.901315499468,148.456131515568,295.186052678318,62183886.4409684,15.0257018184662,23.7574175533652,91.5264803314209,44.8371393358707,90.7979625187854,60.8985593155638,15.4082678353235,0.749301848027188,5499540.82950447,0.995682160059611,2.33206751647315,5.6081538128323,4.50572490518811
"107",23.7,-33.9,1379,0.818724619837234,531.75,587.467563751211,720.857154556185,132.837580567323,295.500953159042,59133957.6865469,15.1720599779269,21.9643773388664,96.6142950290587,39.9609173315314,113.671746541362,90.3736950959489,18.8557439460231,0.870518059186636,4599561.77378356,0.804308121221914,2.55044155905768,5.24200943423665,4.58529511727195
"108",24.2,-33.9,64,0.9375,34,469.429861708534,620.515270067298,103.536585577732,296.386384280208,55093121.1935532,14.5209186453568,24.667880997695,90.0652703536184,45.5702481647581,88.5897587425785,57.6901876083831,10.2399409735145,0.699966492318673,4120433.9762981,0.49885602208108,2.45556816129199,3.11237310181684,4.1619632872914
"109",24.7,-33.9,371,0.956873315363881,193.5,266.517066820509,524.280824983385,96.8035296323135,297.500944989107,55058591.2717865,14.6978747820613,29.1344984197617,80.9532361271405,53.345739865303,70.6710183098236,20.0562406265588,4.15254442559323,0.546676169619082,3931846.79556991,0.478896301679931,1.66734090440803,2.67718185246211,2.4649293396208
"110",25.2,-33.9,1568,0.775050875754464,643.75,253.072355378365,494.766492442081,82.4583785779643,296.766873129993,61348435.1989741,14.4299299842433,23.4023565572094,79.9293677681371,41.7139984823086,74.7975403847111,24.579911217003,4.81544785658986,0.6922895326855,5240452.50264487,0.603086704249769,2.92353230527042,2.81840111948394,5.11034483124958
"114",18.2,-34.4,2092,0.924474187380497,1125,107.211191533489,462.599754757351,39.4804101969875,293.588341503268,48403500.4765795,23.5797421382024,7.20771585460494,117.329754169171,14.5767443382776,51.5551422375923,89.6420253899229,9.20877467489946,0.916582974727963,2588259.91252973,3.26140165852976,4.73452402728173,9.76989834497845,9.59849612374322
"115",18.7,-34.4,2129,0.944107784157989,802.333333333333,238.341202835684,534.38485579628,47.4834224318599,292.752079157589,48883174.5869644,24.6680263900757,6.76535930694081,123.017838134766,12.7121717421431,117.499363191375,92.1012510265483,7.8027460614261,0.726522477262515,3633149.76227749,5.82848211724418,3.70765365408553,17.835037622361,7.09716992487739
"116",19.2,-34.4,2898,0.646709295498177,1452,201.166283098305,563.517731823272,64.9901877965907,295.595462291462,50469171.0239651,17.3623280715942,18.5890855035448,87.7804554239909,37.2783235987703,78.5359097876238,44.8752707903629,5.10148009852763,0.792530818187234,3643390.06714499,1.99002741509392,3.43217476082601,7.10445396540405,6.42321664249922
"117",19.7,-34.4,2122,0.795657794301564,841,222.157841710974,493.530247921414,62.0548848261525,297.368273856209,48267072.167756,14.8682812976837,28.6469654846191,75.513268737793,57.0183854675293,56.1648234558623,19.3793107882841,1.1786242186349,0.671619160009671,2665065.88900984,0.933589453167385,0.864029181798299,4.68811180962457,1.17233803272247
"118",20.2,-34.4,975,0.981307963440753,332,121.17853238405,413.449355531087,70.5265413680234,298.634352897163,43738398.0190014,15.1199842764407,27.261614792347,71.6885286058698,56.9560147666931,26.9838779890587,15.5283926085192,3.68797478160348,0.487262774850549,2361944.12297016,0.981148064696446,1.58559892591503,6.13919444731381,2.74418687441992
"119",20.7,-34.4,1555,0.858660203581004,559.5,108.668549552677,450.926316526927,89.4285808029848,297.81670486764,46870459.4935386,15.6874082668408,20.2289569520175,78.8748304006216,42.1120445858188,33.543696907147,35.7435448686843,7.75996160264635,0.618689436932388,3294449.44098679,1.14743755998043,2.90671247432225,6.95198137401154,5.91657685649946
"120",21.2,-34.4,1772,0.893680489239507,632.75,122.5693518243,451.544749744355,94.568117593278,298.449316597346,48345643.7000726,16.5529980735173,19.8051750248311,79.841305445111,39.4340239222455,26.5257516590855,20.2405111473374,4.5733629179622,0.627107830365589,2559557.51986999,0.788953637992684,3.29401226563079,5.08943342428479,6.35801536414401
"121",21.7,-34.4,869,0.963105101825469,250.75,118.748658244424,443.514829905724,92.9949829411129,297.477954632834,52285379.197656,16.6130141888635,18.9849853759109,84.7769154694121,36.7908213637332,31.520651858735,25.6449453891088,5.5571412434893,0.659837508145357,2890912.91818178,0.893077993380116,3.85961102615643,4.21236425019542,7.15246950906304
"122",22.2,-34.4,687,0.981077147016012,350,94.4832730796078,345.704936557346,67.2454800794856,296.51986546841,45978722.7668848,15.1380823135376,6.72396156976098,80.8238868713379,13.1823086722901,39.1464296993544,55.6511144908399,14.3166622447441,0.662385070200924,4739972.47029791,0.523488695962088,4.95023891195482,1.74725087483724,9.5661463093211
"126",24.7,-34.4,371,0.956873315363881,193.5,47.4068476182322,517.541078877245,94.4713762526591,294.864566365008,59167879.9019608,15.3545754551888,4.9786226890449,82.6134724617004,10.0270278272884,25.1062945811169,56.4811884737099,12.6509357751522,0.65284322720067,5021683.0035883,1.22359322756529,4.84157419321634,2.53191950056288,9.43976913816391
"128",19.7,-34.9,1336,0.922530663053858,463.75,42.4310150586621,496.262774709671,66.561388873788,295.411883753501,52564983.9743591,18.8883214879919,12.1191700639292,83.4858576456706,26.5370814910247,27.4428275078752,27.2044369287592,4.54600745735262,0.588617701401546,2645187.8562915,1.71710972902286,4.62335826117142,3.86343094535886,9.70882955654675
"129",20.2,-34.9,975,0.981307963440753,332,12.9597992065285,420.676073307461,60.7125860818961,295.670119008715,46714953.8470359,21.2226999070909,8.43829654106362,96.3064295450846,20.0212467145739,6.99040250765622,43.2706121976119,8.2954178852279,0.609825700496249,3943582.70841618,1.62667279802723,4.27973239944653,9.51607480578953,9.66679784425854
