region,rank,richness,avg_QDS_richness,avg_QDS_turnover,threeQDS_cell_no,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,roughness_Elevation,roughness_MAP,roughness_PDQ,roughness_Surface_T,roughness_NDVI,roughness_CEC,roughness_Clay,roughness_Soil_C,roughness_pH,rank,richness,avg_QDS_richness,avg_QDS_turnover,threeQDS_cell_no,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,roughness_Elevation,roughness_MAP,roughness_PDQ,roughness_Surface_T,roughness_NDVI,roughness_CEC,roughness_Clay,roughness_Soil_C,roughness_pH,rank,richness,avg_QDS_richness,avg_QDS_turnover,threeQDS_cell_no,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,roughness_Elevation,roughness_MAP,roughness_PDQ,roughness_Surface_T,roughness_NDVI,roughness_CEC,roughness_Clay,roughness_Soil_C,roughness_pH
SWAFR,species,1272,1585.5,0.7139263696346453,cell_84,169.5713689835112,351.5813750465078,16.631566646023934,304.2619445843197,33690323.50463928,10.660670424394688,22.25514200505357,49.73392921237148,60.656528283366306,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,456,1585.5,0.5435611133849138,cell_84,169.5713689835112,351.5813750465078,16.631566646023934,304.2619445843197,33690323.50463928,10.660670424394688,22.25514200505357,49.73392921237148,60.656528283366306,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,104,1585.5,0.3215238968890654,cell_84,169.5713689835112,351.5813750465078,16.631566646023934,304.2619445843197,33690323.50463928,10.660670424394688,22.25514200505357,49.73392921237148,60.656528283366306,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,738,353.3333333333333,0.8898735850896464,cell_85,249.10025439589418,299.82725808077834,22.876504176833226,305.45009978912697,28505739.561531965,8.652054492057934,22.10107145414217,38.10426930926593,64.67047265777461,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,282,353.3333333333333,0.793866155061599,cell_85,249.10025439589418,299.82725808077834,22.876504176833226,305.45009978912697,28505739.561531965,8.652054492057934,22.10107145414217,38.10426930926593,64.67047265777461,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,78,353.3333333333333,0.6429938681959959,cell_85,249.10025439589418,299.82725808077834,22.876504176833226,305.45009978912697,28505739.561531965,8.652054492057934,22.10107145414217,38.10426930926593,64.67047265777461,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,600,237.22222222222223,0.905362065317287,cell_86,306.582658788704,258.15355849508614,24.316048402643993,305.99395570388276,23624974.254429318,7.9011612160215865,22.771322827326173,31.85644004162023,66.54996387121872,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,234,237.22222222222223,0.7884618753610954,cell_86,306.582658788704,258.15355849508614,24.316048402643993,305.99395570388276,23624974.254429318,7.9011612160215865,22.771322827326173,31.85644004162023,66.54996387121872,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,66,237.22222222222223,0.6113858375824971,cell_86,306.582658788704,258.15355849508614,24.316048402643993,305.99395570388276,23624974.254429318,7.9011612160215865,22.771322827326173,31.85644004162023,66.54996387121872,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,404,207.33333333333334,0.8987795697065789,cell_87,361.1497790375631,244.71392722472132,25.74872487503787,305.8862315632106,22352450.048037566,7.8107744490048985,22.435342138336633,28.92369230597909,67.02807743558034,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,184,207.33333333333334,0.8377088169399733,cell_87,361.1497790375631,244.71392722472132,25.74872487503787,305.8862315632106,22352450.048037566,7.8107744490048985,22.435342138336633,28.92369230597909,67.02807743558034,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,54,207.33333333333334,0.6483962070420143,cell_87,361.1497790375631,244.71392722472132,25.74872487503787,305.8862315632106,22352450.048037566,7.8107744490048985,22.435342138336633,28.92369230597909,67.02807743558034,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1302,898.2222222222222,0.7828970068830998,cell_105,194.86140151962638,374.76089073594324,24.868894151549036,304.86411272925756,34207478.56917006,9.300544869411636,21.424680495192007,50.74253633178961,61.91443942268151,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,434,898.2222222222222,0.6163172075614923,cell_105,194.86140151962638,374.76089073594324,24.868894151549036,304.86411272925756,34207478.56917006,9.300544869411636,21.424680495192007,50.74253633178961,61.91443942268151,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,99,898.2222222222222,0.3718287324451901,cell_105,194.86140151962638,374.76089073594324,24.868894151549036,304.86411272925756,34207478.56917006,9.300544869411636,21.424680495192007,50.74253633178961,61.91443942268151,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1160,709.2222222222222,0.8296696474958707,cell_106,295.73921504744885,307.6369061127612,28.791378548433844,305.22137339484414,27498245.885035574,8.980925028921046,23.224881982664293,45.90641681515446,65.11970709164356,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,372,709.2222222222222,0.6755895714269421,cell_106,295.73921504744885,307.6369061127612,28.791378548433844,305.22137339484414,27498245.885035574,8.980925028921046,23.224881982664293,45.90641681515446,65.11970709164356,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,85,709.2222222222222,0.4794119404862733,cell_106,295.73921504744885,307.6369061127612,28.791378548433844,305.22137339484414,27498245.885035574,8.980925028921046,23.224881982664293,45.90641681515446,65.11970709164356,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,651,243.55555555555554,0.8926497023370886,cell_107,327.99511124527015,271.76942480306,29.123959566699313,304.9869819226585,24901968.035584427,8.955224365132494,23.53408992639287,40.422145617636296,65.15904303372328,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,272,243.55555555555554,0.7865574075199415,cell_107,327.99511124527015,271.76942480306,29.123959566699313,304.9869819226585,24901968.035584427,8.955224365132494,23.53408992639287,40.422145617636296,65.15904303372328,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,70,243.55555555555554,0.5718310784653384,cell_107,327.99511124527015,271.76942480306,29.123959566699313,304.9869819226585,24901968.035584427,8.955224365132494,23.53408992639287,40.422145617636296,65.15904303372328,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,667,294.14285714285717,0.8671042579696707,cell_108,334.9461553533632,261.92418386664383,31.053225653034584,305.1952580042928,22342306.53357481,8.259153692622903,22.712233728312594,33.63217739630762,65.19911606076037,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,273,294.14285714285717,0.7177743614356078,cell_108,334.9461553533632,261.92418386664383,31.053225653034584,305.1952580042928,22342306.53357481,8.259153692622903,22.712233728312594,33.63217739630762,65.19911606076037,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,71,294.14285714285717,0.5077885329224661,cell_108,334.9461553533632,261.92418386664383,31.053225653034584,305.1952580042928,22342306.53357481,8.259153692622903,22.712233728312594,33.63217739630762,65.19911606076037,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1340,1738.1666666666667,0.7050167690288647,cell_125,133.70005549985714,447.07295041128657,26.02730621260701,302.646289218695,39447354.47504489,10.61267994843702,20.44493310066722,56.5000393837317,56.6469112394809,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,373,1738.1666666666667,0.5336933577081436,cell_125,133.70005549985714,447.07295041128657,26.02730621260701,302.646289218695,39447354.47504489,10.61267994843702,20.44493310066722,56.5000393837317,56.6469112394809,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,95,1738.1666666666667,0.3758655943822187,cell_125,133.70005549985714,447.07295041128657,26.02730621260701,302.646289218695,39447354.47504489,10.61267994843702,20.44493310066722,56.5000393837317,56.6469112394809,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1493,980.7777777777778,0.8371699019665805,cell_126,261.40138908526774,349.65015146677763,30.482357694038534,303.97680649079405,30914167.334064834,8.907556548544028,22.9872577997497,45.415348056115064,63.58420152302357,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,415,980.7777777777778,0.6726387767395954,cell_126,261.40138908526774,349.65015146677763,30.482357694038534,303.97680649079405,30914167.334064834,8.907556548544028,22.9872577997497,45.415348056115064,63.58420152302357,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,88,980.7777777777778,0.46402123596933026,cell_126,261.40138908526774,349.65015146677763,30.482357694038534,303.97680649079405,30914167.334064834,8.907556548544028,22.9872577997497,45.415348056115064,63.58420152302357,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,957,564.8888888888889,0.8089050035873199,cell_127,311.5885022027682,287.6312406429332,32.11901163380991,303.8935845783183,27104227.77818259,9.2091278058571,23.917549449350002,45.101157462619234,63.62501974792368,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,316,564.8888888888889,0.6410328363627862,cell_127,311.5885022027682,287.6312406429332,32.11901163380991,303.8935845783183,27104227.77818259,9.2091278058571,23.917549449350002,45.101157462619234,63.62501974792368,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,78,564.8888888888889,0.4280309548301048,cell_127,311.5885022027682,287.6312406429332,32.11901163380991,303.8935845783183,27104227.77818259,9.2091278058571,23.917549449350002,45.101157462619234,63.62501974792368,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,817,523.7777777777778,0.8529019078303827,cell_128,331.35176174105004,273.58266078107664,33.92695128121126,304.1644144066958,24655347.88101133,9.998475348878255,22.764384026442226,46.739982877910705,61.178535722774114,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,287,523.7777777777778,0.7138768207770163,cell_128,331.35176174105004,273.58266078107664,33.92695128121126,304.1644144066958,24655347.88101133,9.998475348878255,22.764384026442226,46.739982877910705,61.178535722774114,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,72,523.7777777777778,0.4930417720569676,cell_128,331.35176174105004,273.58266078107664,33.92695128121126,304.1644144066958,24655347.88101133,9.998475348878255,22.764384026442226,46.739982877910705,61.178535722774114,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,176,57.166666666666664,0.9684888892355388,cell_129,369.0732392717131,283.9122092640976,36.69054251823855,303.4939915390481,26035499.459067605,8.604415493824881,23.412238977128187,39.810439098179884,64.0574579116129,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,95,57.166666666666664,0.9026916795818419,cell_129,369.0732392717131,283.9122092640976,36.69054251823855,303.4939915390481,26035499.459067605,8.604415493824881,23.412238977128187,39.810439098179884,64.0574579116129,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,33,57.166666666666664,0.7283507875765115,cell_129,369.0732392717131,283.9122092640976,36.69054251823855,303.4939915390481,26035499.459067605,8.604415493824881,23.412238977128187,39.810439098179884,64.0574579116129,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1538,2689.6666666666665,0.695587337060211,cell_145,105.2897200320362,523.1263327527391,28.306895278310503,300.8660771605377,42671467.949318394,12.035567981828335,20.019250582336632,65.56568956718885,51.873827016358106,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,424,2689.6666666666665,0.5054003453357955,cell_145,105.2897200320362,523.1263327527391,28.306895278310503,300.8660771605377,42671467.949318394,12.035567981828335,20.019250582336632,65.56568956718885,51.873827016358106,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,96,2689.6666666666665,0.3087746979505702,cell_145,105.2897200320362,523.1263327527391,28.306895278310503,300.8660771605377,42671467.949318394,12.035567981828335,20.019250582336632,65.56568956718885,51.873827016358106,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1712,1408.4444444444443,0.7801449565268903,cell_146,232.7316419659857,435.5983888378202,33.66578213109097,302.63169115994486,36398695.47568409,9.452826603553845,21.833945759338626,43.32025681843819,61.19726574545897,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,451,1408.4444444444443,0.5855403264226559,cell_146,232.7316419659857,435.5983888378202,33.66578213109097,302.63169115994486,36398695.47568409,9.452826603553845,21.833945759338626,43.32025681843819,61.19726574545897,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,97,1408.4444444444443,0.3834012746351072,cell_146,232.7316419659857,435.5983888378202,33.66578213109097,302.63169115994486,36398695.47568409,9.452826603553845,21.833945759338626,43.32025681843819,61.19726574545897,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1086,672.7777777777778,0.8017579278028971,cell_147,300.7131269000497,325.56148984611514,37.845237626398465,302.9138131888243,29732561.317096997,9.282853995084835,22.76624584295746,40.85546710847666,63.61959802246078,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,341,672.7777777777778,0.6046883531427797,cell_147,300.7131269000497,325.56148984611514,37.845237626398465,302.9138131888243,29732561.317096997,9.282853995084835,22.76624584295746,40.85546710847666,63.61959802246078,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,82,672.7777777777778,0.40557516461335924,cell_147,300.7131269000497,325.56148984611514,37.845237626398465,302.9138131888243,29732561.317096997,9.282853995084835,22.76624584295746,40.85546710847666,63.61959802246078,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,809,444.55555555555554,0.798880850931557,cell_148,333.20279751513965,296.62384574054363,37.06864749097938,303.030736676753,25517304.58901219,9.16308645157972,23.672815028023447,44.263113675119854,63.93866608008963,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,284,444.55555555555554,0.645274939094429,cell_148,333.20279751513965,296.62384574054363,37.06864749097938,303.030736676753,25517304.58901219,9.16308645157972,23.672815028023447,44.263113675119854,63.93866608008963,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,69,444.55555555555554,0.41258277623626877,cell_148,333.20279751513965,296.62384574054363,37.06864749097938,303.030736676753,25517304.58901219,9.16308645157972,23.672815028023447,44.263113675119854,63.93866608008963,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,535,303.6666666666667,0.8439959796043747,cell_149,384.3732133630673,300.5770778020645,40.086506400829244,302.96450460122753,26071761.852958202,8.832114118567166,24.37721548819851,39.497262668284904,64.56214405477797,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,237,303.6666666666667,0.7329661816353183,cell_149,384.3732133630673,300.5770778020645,40.086506400829244,302.96450460122753,26071761.852958202,8.832114118567166,24.37721548819851,39.497262668284904,64.56214405477797,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,65,303.6666666666667,0.5345217804888592,cell_149,384.3732133630673,300.5770778020645,40.086506400829244,302.96450460122753,26071761.852958202,8.832114118567166,24.37721548819851,39.497262668284904,64.56214405477797,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1889,1703.4444444444443,0.7342102944595862,cell_166,175.43928750870603,568.6841101750271,33.50771281401005,300.9360562967905,44250986.09861358,10.15843200205493,23.03218588607588,50.860166257542964,58.28922075505575,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,549,1703.4444444444443,0.5391795948747933,cell_166,175.43928750870603,568.6841101750271,33.50771281401005,300.9360562967905,44250986.09861358,10.15843200205493,23.03218588607588,50.860166257542964,58.28922075505575,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,117,1703.4444444444443,0.364630681719898,cell_166,175.43928750870603,568.6841101750271,33.50771281401005,300.9360562967905,44250986.09861358,10.15843200205493,23.03218588607588,50.860166257542964,58.28922075505575,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1728,1514.7777777777778,0.7770732951390913,cell_167,261.283485067874,405.5648284821662,40.20459707932732,301.8816299855456,36208119.45083717,9.43923019555304,21.95112335368119,38.59546363376171,61.7431991315696,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,466,1514.7777777777778,0.5500646643073624,cell_167,261.283485067874,405.5648284821662,40.20459707932732,301.8816299855456,36208119.45083717,9.43923019555304,21.95112335368119,38.59546363376171,61.7431991315696,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,101,1514.7777777777778,0.3428613258912491,cell_167,261.283485067874,405.5648284821662,40.20459707932732,301.8816299855456,36208119.45083717,9.43923019555304,21.95112335368119,38.59546363376171,61.7431991315696,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1250,932.7777777777778,0.7924214436146019,cell_168,308.86001879206776,318.34519689991924,41.326090287398145,302.1256791114972,29192432.628149793,9.333277816113483,22.848706019707933,35.602056783457584,64.89727475133253,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,389,932.7777777777778,0.628377364920024,cell_168,308.86001879206776,318.34519689991924,41.326090287398145,302.1256791114972,29192432.628149793,9.333277816113483,22.848706019707933,35.602056783457584,64.89727475133253,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,86,932.7777777777778,0.41619854642217036,cell_168,308.86001879206776,318.34519689991924,41.326090287398145,302.1256791114972,29192432.628149793,9.333277816113483,22.848706019707933,35.602056783457584,64.89727475133253,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1151,757,0.7781939984738862,cell_169,339.2581588337704,302.224857576865,42.81338594352157,302.31361668842,27120145.081647284,9.368883520606804,24.757813115161625,35.25037828746909,64.789155001121,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,394,757,0.6286806304342974,cell_169,339.2581588337704,302.224857576865,42.81338594352157,302.31361668842,27120145.081647284,9.368883520606804,24.757813115161625,35.25037828746909,64.789155001121,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,86,757,0.38260149957472867,cell_169,339.2581588337704,302.224857576865,42.81338594352157,302.31361668842,27120145.081647284,9.368883520606804,24.757813115161625,35.25037828746909,64.789155001121,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,929,672.5,0.8037960350549355,cell_170,382.49056828855225,307.5638060492413,47.46118124821534,301.80579305386567,27508890.082490344,10.855634181869227,25.461482209074376,35.796554686183704,63.844145709228854,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,315,672.5,0.6380500573273802,cell_170,382.49056828855225,307.5638060492413,47.46118124821534,301.80579305386567,27508890.082490344,10.855634181869227,25.461482209074376,35.796554686183704,63.844145709228854,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,77,672.5,0.4183256642989824,cell_170,382.49056828855225,307.5638060492413,47.46118124821534,301.80579305386567,27508890.082490344,10.855634181869227,25.461482209074376,35.796554686183704,63.844145709228854,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,3322,9390,0.6271813426130235,cell_186,144.1443281349517,737.1746807843316,35.91814606906073,298.51792729120507,50360181.108315684,9.99547490574588,24.107563765090173,65.0634141643469,55.17371715205305,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,891,9390,0.4519182613928855,cell_186,144.1443281349517,737.1746807843316,35.91814606906073,298.51792729120507,50360181.108315684,9.99547490574588,24.107563765090173,65.0634141643469,55.17371715205305,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,155,9390,0.29697986087897066,cell_186,144.1443281349517,737.1746807843316,35.91814606906073,298.51792729120507,50360181.108315684,9.99547490574588,24.107563765090173,65.0634141643469,55.17371715205305,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1984,1849.6666666666667,0.7342253542401976,cell_187,252.50986840634454,526.3445753180617,39.744093741656826,300.24399939873945,43239461.263785526,9.550143022625628,23.25290629847737,45.56440047537167,58.90172750684472,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,568,1849.6666666666667,0.5362659397404097,cell_187,252.50986840634454,526.3445753180617,39.744093741656826,300.24399939873945,43239461.263785526,9.550143022625628,23.25290629847737,45.56440047537167,58.90172750684472,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,114,1849.6666666666667,0.3538128855321573,cell_187,252.50986840634454,526.3445753180617,39.744093741656826,300.24399939873945,43239461.263785526,9.550143022625628,23.25290629847737,45.56440047537167,58.90172750684472,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1541,1077.2222222222222,0.7715745322586068,cell_188,281.49765681273055,342.5052080740618,41.02934188946763,301.31345351037237,33351748.008142512,10.09286642044795,22.24829597661318,32.37540390795843,63.04717249966619,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,461,1077.2222222222222,0.5834806344041368,cell_188,281.49765681273055,342.5052080740618,41.02934188946763,301.31345351037237,33351748.008142512,10.09286642044795,22.24829597661318,32.37540390795843,63.04717249966619,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,98,1077.2222222222222,0.3548358094544508,cell_188,281.49765681273055,342.5052080740618,41.02934188946763,301.31345351037237,33351748.008142512,10.09286642044795,22.24829597661318,32.37540390795843,63.04717249966619,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1181,584.6666666666666,0.8142793561803925,cell_189,306.2617404944874,316.785733246101,43.257905574475345,301.4109682684016,29492431.595671847,10.388596484166838,23.981683268503847,31.883936407143047,63.89980564838346,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,380,584.6666666666666,0.643056153983212,cell_189,306.2617404944874,316.785733246101,43.257905574475345,301.4109682684016,29492431.595671847,10.388596484166838,23.981683268503847,31.883936407143047,63.89980564838346,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,82,584.6666666666666,0.40675580359103725,cell_189,306.2617404944874,316.785733246101,43.257905574475345,301.4109682684016,29492431.595671847,10.388596484166838,23.981683268503847,31.883936407143047,63.89980564838346,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,901,452.6666666666667,0.8347890657283626,cell_190,371.6816142198162,332.12454072015385,50.37036009957546,300.8508697653464,29579323.986701004,11.641846248900933,25.82264113419826,32.9202828066217,64.30317518511075,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,295,452.6666666666667,0.6820167277879878,cell_190,371.6816142198162,332.12454072015385,50.37036009957546,300.8508697653464,29579323.986701004,11.641846248900933,25.82264113419826,32.9202828066217,64.30317518511075,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,75,452.6666666666667,0.4878787568968935,cell_190,371.6816142198162,332.12454072015385,50.37036009957546,300.8508697653464,29579323.986701004,11.641846248900933,25.82264113419826,32.9202828066217,64.30317518511075,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,532,205.57142857142858,0.932278111831451,cell_191,405.8085555818718,345.6971071046191,55.615044696727765,299.90718717788747,34850775.14979236,15.101604739661436,26.971436281422196,38.157711211955515,61.42340263503203,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,182,205.57142857142858,0.7953228513843383,cell_191,405.8085555818718,345.6971071046191,55.615044696727765,299.90718717788747,34850775.14979236,15.101604739661436,26.971436281422196,38.157711211955515,61.42340263503203,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,58,205.57142857142858,0.634643492485383,cell_191,405.8085555818718,345.6971071046191,55.615044696727765,299.90718717788747,34850775.14979236,15.101604739661436,26.971436281422196,38.157711211955515,61.42340263503203,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1827,2059.285714285714,0.7055606531141171,cell_206,142.65763356552162,863.2823010178247,41.14352255273322,295.75102904831243,55576154.34748845,10.711621880861045,21.724199169845892,84.47767017674065,46.996754291997746,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,588,2059.285714285714,0.5203207936800495,cell_206,142.65763356552162,863.2823010178247,41.14352255273322,295.75102904831243,55576154.34748845,10.711621880861045,21.724199169845892,84.47767017674065,46.996754291997746,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,129,2059.285714285714,0.3204786228414811,cell_206,142.65763356552162,863.2823010178247,41.14352255273322,295.75102904831243,55576154.34748845,10.711621880861045,21.724199169845892,84.47767017674065,46.996754291997746,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1355,904.1111111111111,0.7865431789510079,cell_207,282.8569673671576,609.0737541373262,41.42302315919382,298.716907826137,48568149.811162576,10.217951412578744,26.362496703254923,58.297312595416,56.95174817443231,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,392,904.1111111111111,0.586826188728261,cell_207,282.8569673671576,609.0737541373262,41.42302315919382,298.716907826137,48568149.811162576,10.217951412578744,26.362496703254923,58.297312595416,56.95174817443231,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,96,904.1111111111111,0.4142544291690685,cell_207,282.8569673671576,609.0737541373262,41.42302315919382,298.716907826137,48568149.811162576,10.217951412578744,26.362496703254923,58.297312595416,56.95174817443231,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1433,992.4444444444445,0.7866199302418958,cell_208,313.15132568292495,374.71587304214154,41.82245461309912,300.22706346711016,37335336.63314751,11.48233940639765,25.11871034317789,39.85569573433044,61.23196550854936,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,439,992.4444444444445,0.6147655241778169,cell_208,313.15132568292495,374.71587304214154,41.82245461309912,300.22706346711016,37335336.63314751,11.48233940639765,25.11871034317789,39.85569573433044,61.23196550854936,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,94,992.4444444444445,0.39961600447028167,cell_208,313.15132568292495,374.71587304214154,41.82245461309912,300.22706346711016,37335336.63314751,11.48233940639765,25.11871034317789,39.85569573433044,61.23196550854936,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1328,871.4444444444445,0.8023367025776466,cell_209,314.16512469540066,326.33609467101724,44.891095765810974,300.35077901816913,31744557.139749385,12.368065765348629,24.824584067742904,35.2486187500514,62.25861674389556,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,387,871.4444444444445,0.6401541774875698,cell_209,314.16512469540066,326.33609467101724,44.891095765810974,300.35077901816913,31744557.139749385,12.368065765348629,24.824584067742904,35.2486187500514,62.25861674389556,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,87,871.4444444444445,0.3969651239963544,cell_209,314.16512469540066,326.33609467101724,44.891095765810974,300.35077901816913,31744557.139749385,12.368065765348629,24.824584067742904,35.2486187500514,62.25861674389556,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1141,615.2222222222222,0.8223608520082727,cell_210,343.2955500485781,336.2730610082117,51.83175799083374,299.7101228055354,31987557.94577962,13.420484706815284,26.418758162740644,34.490422796080914,62.967553108893384,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,318,615.2222222222222,0.6307385640788725,cell_210,343.2955500485781,336.2730610082117,51.83175799083374,299.7101228055354,31987557.94577962,13.420484706815284,26.418758162740644,34.490422796080914,62.967553108893384,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,80,615.2222222222222,0.39114883534843886,cell_210,343.2955500485781,336.2730610082117,51.83175799083374,299.7101228055354,31987557.94577962,13.420484706815284,26.418758162740644,34.490422796080914,62.967553108893384,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,1158,664.8888888888889,0.8451076385065508,cell_211,371.7877777874036,350.7045430975281,58.663002417567434,298.94621382532836,35446856.76271619,15.524275511389034,27.829564836756177,39.33006379697065,60.2855356025519,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,318,664.8888888888889,0.6530792231666096,cell_211,371.7877777874036,350.7045430975281,58.663002417567434,298.94621382532836,35446856.76271619,15.524275511389034,27.829564836756177,39.33006379697065,60.2855356025519,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,71,664.8888888888889,0.41386630137010383,cell_211,371.7877777874036,350.7045430975281,58.663002417567434,298.94621382532836,35446856.76271619,15.524275511389034,27.829564836756177,39.33006379697065,60.2855356025519,NA,NA,NA,NA,NA,NA,NA,NA,NA
